"id","question_text","role","creator_type","user_id","created_at"
"bc026ee3-a93b-4981-a0dc-282e3e781a88","Never 반환 타입에 대해 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"e2be8661-15f8-48b1-9094-c67f531e9884","weak만 사용하지 않고 unowned도 사용하는 이유가 무엇을까요?","ios","admin","",16/04/25 09:30:38.186415000
"cdb4872a-4fea-487b-a90e-58f751e3095d","ARC가 메모리 해제를 할 수 없는 상황에 대해 설명해보세요. GC는 해결할 수 있을까요?","ios","admin","",16/04/25 09:30:38.186415000
"3357d8b9-7943-416a-a82f-f9a3a25dfcc0","DispatchGroup에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"47e64724-95d5-4bce-8000-960e68d24730","DispatchWorkItem의 장점이 무엇인가요?","ios","admin","",16/04/25 09:30:38.186415000
"1479ea47-c8b2-4ac5-8080-119339993cc5","Concurrent와 Serial Queue가 async, sync와 함께 사용되는 상황에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"3899d6e9-06c9-487f-9168-14e107c74e79","@escaping에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"2ef89abd-8b06-45ca-a860-2fc0acd22c9a","@objc와 dynamic의 차이에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"1efd1960-375a-40f6-b072-cebde9c358c4","Extension은 메서드를 Override 할 수 있을까요?","ios","admin","",16/04/25 09:30:38.186415000
"172e281f-86c0-4ece-9030-ea66a9e8c19b","RunLoop에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"5475f947-e30f-416e-8e82-b77511ebabbd","autoreleasepool에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"4569738a-357c-46b5-9b82-e8e654c3952c","OperationQueue에 대해서 설명해보세요. DispatchQueue와는 어떤 것이 다른가요?","ios","admin","",16/04/25 09:30:38.186415000
"287748a8-76a7-47b6-9164-ebdacdd17fe6","final 키워드를 클래스 앞에 붙이면 어떤 효과가 있을까요?","ios","admin","",16/04/25 09:30:38.186415000
"a72d83bc-67e3-4650-a5af-7e49fc4faf1e","vtable에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"b3fd340f-a694-4a5c-8c04-1aa751eb322b","프로퍼티 옵저버에 대해 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"e3517d01-dc1d-455e-b886-a1b21773806b","Property Wrapper에 대해 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"16887c27-0bfd-44b3-b0a5-acae4c859c85","고차함수 중 flatMap과 compactMap의 차이를 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"31f3d45a-8b0d-4482-b4dc-c29e68a71237","Task에 대해 설명해보세요.","android","admin","",16/04/25 09:30:38.186415000
"829c1cce-0dce-4603-8118-9cf143a978d1","ViewHolder 패턴에 대해 설명해보세요.","android","admin","",16/04/25 09:30:38.186415000
"ab532707-7d37-4735-a1a3-18cb41ee8816","View의 Pagination 구현 방법을 설명 해주세요.","android","admin","",16/04/25 09:30:38.186415000
"89f93a0b-0e66-486f-9fbc-22f21c6f47c6","인플레이션(inflation)이란 무엇인가요?","android","admin","",16/04/25 09:30:38.186415000
"f246e867-face-4dfa-a112-2225fc11b13d","Thread간 통신하는 방법들에 대해 설명해보세요.","android","admin","",16/04/25 09:30:38.186415000
"acf3be3e-9616-4948-ae2b-615a5ddd9687","dp, sp의 사용처에 대해 설명해보세요.","android","admin","",16/04/25 09:30:38.186415000
"814d1d89-6378-4f62-8d4a-e5043d296b83","TDD에 대해 설명해보세요.","android","admin","",16/04/25 09:30:38.186415000
"5f08841c-18d2-44e0-9d47-2215098b3a45","BDD와 TDD의 차이를 설명할 수 있나요?","android","admin","",16/04/25 09:30:38.186415000
"fa646ace-35cb-43b8-a5b3-eab88a543e4b","CI/ CD에 대해 설명해주세요.","android","admin","",16/04/25 09:30:38.186415000
"7c786d52-aa82-46a3-83d7-537c4249929f","SurfaceView와 TextureView를 각각 소개해주세요.","android","admin","",16/04/25 09:30:38.186415000
"e857a49b-ce33-47f5-a1af-864c491ff311","GC의 동작원리와 WeakedReference를 설명해주세요.","android","admin","",16/04/25 09:30:38.186415000
"d360b950-4dde-4cf9-9a80-6cd851c339c9","private 함수를 테스트한다면 어떻게 해야할까요?","android","admin","",16/04/25 09:30:38.186415000
"314b69ed-c197-4131-b45a-703cac3d595f","안드로이드에서 Unit Test가 필요 한 이유는 무엇일까요?","android","admin","",16/04/25 09:30:38.186415000
"fe9e30c7-5797-4893-83bc-35261eb695d9","단위테스트, 인수테스트, 통합테스트, UI테스트의 차이는 무엇인가요?","android","admin","",16/04/25 09:30:38.186415000
"19412520-d193-4ca5-b3f7-46e5fb427f7b","REST API와 Restful API에 대해 설명해주세요.","android","admin","",16/04/25 09:30:38.186415000
"cafe35d1-e16e-4dcd-9196-101f46d8dab2","객체지향 프로그래밍에 대해 설명해주세요.","android","admin","",16/04/25 09:30:38.186415000
"853f729e-eb17-4a96-9011-0de3c3df84fb","객체지향의 5원칙 SOLID(솔리드)에 대해 설명해주세요.","android","admin","",16/04/25 09:30:38.186415000
"1b136b58-d6f9-45cf-afe2-55e2cf96a957","HTTTPS과 HTTP의 차이를 설명해주세요.","android","admin","",16/04/25 09:30:38.186415000
"db4e2bae-8d19-420d-a888-c0641be3c562","GET, POST, PUT, PATCH, DELETE에 대해 각각 설명하세요.","android","admin","",16/04/25 09:30:38.186415000
"1e5e91a0-ea85-4ae1-8557-d1455de0020e","Parcel 과 Serializable의 차이는 무엇일까요?","android","admin","",16/04/25 09:30:38.186415000
"14cbcde5-17c1-4d3d-a129-ad612774caa7","쿠키, 세션, 캐시에 대해 설명해보세요.","android","admin","",16/04/25 09:30:38.186415000
"a32ad9e3-9328-44bc-9ce9-ea2264fe6cf7","액티비티가 다시 재생성되는 조건은요?","android","admin","",16/04/25 09:30:38.186415000
"e38efea4-2b2f-45b0-9d45-e563170bc219","의존성 주입에 대해 설명해보세요. RxJava에서 flatMap과 switchMap의 차이가 무엇인가요?","android","admin","",16/04/25 09:30:38.186415000
"ec4a50db-d6e3-4326-9cf0-575157d575c3","Main 스레드와 Work 스레드에 대해 설명해보세요.","android","admin","",16/04/25 09:30:38.186415000
"940de038-6fff-4fc7-a151-18d2d9620745","Java와 비교했을 때 Kotlin의 장점을 소개해주세요.","android","admin","",16/04/25 09:30:38.186415000
"8ca7362f-158a-4755-aecb-a957b23f85af","Kotlin에서 with, run 의 차이점은 무엇일까요?","android","admin","",16/04/25 09:30:38.186415000
"e1638fe6-f201-4a8c-a356-66e69652efbb","Kotlin에서 run, let 의 차이점은 무엇일까요?","android","admin","",16/04/25 09:30:38.186415000
"311dab9e-6317-4c7d-9ac0-d676c752f50e","Kotlin에서 let, also 의 차이점은 무엇일까요?","android","admin","",16/04/25 09:30:38.186415000
"46fd2480-dc43-46c0-a350-e05fcef38179","Kotlin에서 Immutable 변수와 Mutable 변수를 쓰면 좋은점은 무엇일까요?","android","admin","",16/04/25 09:30:38.186415000
"1e78be03-9229-48d8-8776-94f28c662ba2","Exception과 Error, Throwable의 차이를 설명해주세요.","android","admin","",16/04/25 09:30:38.186415000
"0b63ab03-a512-4d34-87bf-6b0a62a6a423","RxJava에서 Observable, Flowable 차이가 무엇인가요?","android","admin","",16/04/25 09:30:38.186415000
"34fcecce-5d81-4aee-9545-1da7497d4fc8","RxJava에서 Flowable은 어떻게 사용하는 것인가요?","android","admin","",16/04/25 09:30:38.186415000
"03c70cc0-7376-421e-b615-2f53ba4823ff","RxJava에서 merge, concat, zip 차이를 설명해주세요.","android","admin","",16/04/25 09:30:38.186415000
"43cde6ad-a825-4a51-811f-1a05262bc938","RxJava에서 flatMap과 switchMap의 차이가 무엇인가요?","android","admin","",16/04/25 09:30:38.186415000
"326413a2-791a-4713-bcc3-0d762fd996d1","alert('삭제할 질문을 선택해주세요.');","user","user","104839411969251028003",16/04/25 09:31:29.639752000
"bde3244d-7f84-4c74-a61a-115051329d9a","alert('삭제할 질문을 선택해주세요.');","user","user","104839411969251028003",16/04/25 09:31:29.639752000
"c8b850cb-6244-4f1f-94ba-aa1254c20e49","백그라운드에서 UI를 업데이트 하는 방법은? width, measured width의 차이가 무엇인가요?","android","admin","",16/04/25 09:30:38.186415000
"4b81d0a7-0028-4e6a-b6c1-48750cf95c72","클린아키텍처가 무엇인지 설명해주세요.","android","admin","",16/04/25 09:30:38.186415000
"d34580aa-c87b-46a7-96ec-85d7f995a8d9","클린아키텍처에서 고수준, 저수준이 어떤 것인지 설명해 주실 수 있나요?","android","admin","",16/04/25 09:30:38.186415000
"aee7d9df-2ffd-4801-a21f-f32b9ded4632","Bundle이 무엇인가요?","android","admin","",16/04/25 09:30:38.186415000
"1a58f916-e4e1-4afb-88bf-b388df25bdae","Virtual DOM 이 무엇인지 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"3685aad4-3cf8-4ce3-bd62-c97592f104f5","Virtual DOM 작동 원리에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"6b3c691c-a11f-41ab-9677-b5ffcb8fb441","JSX에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"1932bfa7-bb7d-4759-a871-cacfb9ec360c","엘리먼트와 컴포넌트의 차이에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"9dad1f22-f8dc-46df-b8ee-7353a08954b1","리액트에서 컴포넌트를 어떻게 생성하나요?","fe","admin","",16/04/25 09:30:38.186415000
"b4e24572-7feb-4e87-8111-4905777a54e6","클래스형 컴포넌트를 사용해보셨나요?","fe","admin","",16/04/25 09:30:38.186415000
"dbe5b349-2de4-4b6f-927d-31ad13b2670b","클래스형 컴포넌트와 함수형 컴포넌트의 차이에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"6bd4cb9f-770a-4d6e-9c6b-93813fe9b62e","라이프사이클에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"3ae2171f-ecee-4c43-b8a1-6685200b3f9c","라이프 사이클 메소드에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"32669b70-6d1e-4026-ba2f-3f34b4485ed7","함수형 컴포넌트의 장점에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"085c7ab2-569a-48ca-bf64-085ccfe6042b","React Hooks에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"ac9f8edb-166b-4366-bfb9-2f40012b8798","함수형 컴포넌트에서 클래스형 컴포넌트의 라이프 사이클 메소드를 비슷하게 사용하는 방법에 대해 설명해주세요. (useEffect => ComponentDidMount, ComponentDidUpdate, ComponentWillUnmount)","fe","admin","",16/04/25 09:30:38.186415000
"3a0611c9-4296-4b2b-ba74-07e2f94340a6","useEffect와 useLayoutEffect의 차이점에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"fff865e7-bc2d-4326-a00e-2b240c586884","Pure Component에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"e4e3991f-1fe6-4d4a-891b-c9bad53e1533","shouldComponentUpdate에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"6f4cec29-4c02-4dd2-85d5-522b9051ae6d","State에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"08f4bd91-5a75-4041-a8fa-b295ecb0ed46","React에서 State를 어떻게 관리하나요?","fe","admin","",16/04/25 09:30:38.186415000
"917310de-699b-488d-ae04-95ed9ec152fe","Props에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"2123f587-f539-4019-8fe1-08dd3a20d7c5","Props Drilling에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"a9b92367-9fec-47ec-8816-2b3ce22d7dd2","Props Drilling을 어떻게 해결할 수 있나요?","fe","admin","",16/04/25 09:30:38.186415000
"f4f0a45b-1bc9-46ca-b9a2-bc4cc9dceb2b","데이터를 자식에서 부모로도 전달할 수 있나요?","fe","admin","",16/04/25 09:30:38.186415000
"ffa29ec0-16ba-4100-be39-ec7769a4742a","Props와 State의 차이에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"1649c477-e912-4963-aa9a-dbd5bf4d073d","왜 state를 직접 바꾸지 않고 setState (useState)를 사용해야 하나요?","fe","admin","",16/04/25 09:30:38.186415000
"0913e562-cf69-4776-9f9a-460818088a51","React 에서 상태 변화가 생겼을 때, 변화를 어떻게 알아채는지에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"15dfae5f-fa09-420d-b1d9-a2427a389a11","React에서 State의 불변성은 어떻게 유지할 수 있나요?","fe","admin","",16/04/25 09:30:38.186415000
"ee676f89-a95e-403a-b352-55df8b4a8d47","setState는 동기적으로 동작하나요? 아니면 비동기적으로 동작하나요?","fe","admin","",16/04/25 09:30:38.186415000
"eabde41c-7901-4315-bc12-7b6d08353712","HTML과 React의 이벤트 처리 차이점에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"09be4f17-b9f4-4aa5-9598-e627999bc91d","Key Props를 사용하는 이유에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"a9943a2a-0751-4a7d-9234-22b0642abe4b","Ref의 용도에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"f5a1b8c3-ba60-4974-85bf-18b9a61e0eac","안녕하세요. 테스트","fe","admin","",16/04/25 09:30:38.186415000
"ed7358aa-69dd-4acb-b062-8d84efc1c234","안녕하세요. 테스트1","fe","admin","",16/04/25 09:30:38.186415000
"6060bcbb-6193-46f4-a0e7-3d10c6ec19d0","안녕하세요. 테스트43","fe","admin","",16/04/25 09:30:38.186415000
"f5c37e1d-67ad-4ac5-8864-11f7cece468d","이터러블과 이터레이터 프로토콜에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"a5f4b6c1-2b43-4c39-a0ea-a9bd5f4b87c7","타입스크립트를 사용하는 이유에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"c425eb41-dfa5-4dd6-b4f4-5d5db3e8e40e","Type과 Interface의 차이점에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"13ccf73d-bdb7-4fcc-9b84-cd927fbadbb9","제네릭에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"e76d8e6c-b2cd-4f12-afd4-9f8f925432c2","제네릭 유틸리티 타입에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"80aafec9-1cd4-49c7-926e-6b0fd52442ae","클래스의 Public, Private, Protected에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"52459acf-5e3b-496a-85f2-5df05121aa14","클래스의 Static에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"3f135f49-7d59-40f2-aea7-8d3287c4f7ab","제어 컴포넌트와 비제어 컴포넌트의 차이에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"aa5d3abc-9138-4911-924b-dc6c44e89931","HOC (Higher-Order Components)에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"e5bd0648-ca40-4a3f-8091-9e5609b551ff","Context API에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"0d95e6a9-e372-48e0-bbfb-70a07a2c4e7b","React.Fragment에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"fc45f070-0944-4add-9a61-1bd41c6315a9","Portal에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"b8a9c9c3-a91d-4125-a6e4-3ffdc1fd281b","에러 바운더리에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"fb84a37a-1fce-4e45-bfd9-ba61ad82bdfd","메모이제이션에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"dcc144ad-1f8f-4b06-b764-ea4527d9d6a6","리액트에서 메모이제이션을 어떤 방식으로 활용할 수 있나요?","fe","admin","",16/04/25 09:30:38.186415000
"a8dcfa02-09ee-4843-8db9-f10a3cf15cce","useMemo와 useCallback에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"3e626163-bc41-4f3e-9e0e-c094b9734ab3","React.memo와 useMemo의 차이에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"5856c399-255c-4424-aa22-567133bdd2d8","리액트 관련 패키지 중에 제일 좋다고 생각한 것은 무엇인가요?","fe","admin","",16/04/25 09:30:38.186415000
"b228a4ae-933f-4492-8dc5-d25be4dd23f6","리액트의 렌더링 성능 향상을 위해 어떻게 해야 하나요?","fe","admin","",16/04/25 09:30:38.186415000
"05ddea80-ca37-4cc2-b2da-0c1158eef335","CSS in JS를 사용해 본 적이 있나요? 있다면 소감을 말해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"e9e94221-d3fc-4106-9718-4e92c5d88007","React 최신 버전 업데이트 내용에 대해 말씀해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"5e846c1e-3c4c-4ce4-83e9-5d42c6dff321","Client Side Routing에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"7ee11358-d560-48ec-9083-b76fe0c7c949","Next.js 를 사용해보셨나요?","fe","admin","",16/04/25 09:30:38.186415000
"8de9e047-44a9-4285-8559-94a035c2e864","React에서 Form 이벤트는 어떻게 제어하셨나요?","fe","admin","",16/04/25 09:30:38.186415000
"f52e25b6-79fa-4612-b080-1364b376d8a1","High Order Function에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"917ccc82-ba9f-4eec-8d23-8fc25b48375f","함수형 프로그래밍은 무엇인가요? Swift는 함수형 프로그래밍 언어인가요?","ios","admin","",16/04/25 09:30:38.186415000
"73a67f35-ed26-4fbe-9d47-e7fa8b8befc0","순수함수가 무엇인가요?","ios","admin","",16/04/25 09:30:38.186415000
"054c62e0-3526-497f-922b-fafb6fdd62da","사이드 이펙트는 무엇인가요?","ios","admin","",16/04/25 09:30:38.186415000
"15ea3845-d3fb-44dc-a5dd-9e519f973e00","순수 함수가 왜 필요하다고 생각하나요?","ios","admin","",16/04/25 09:30:38.186415000
"ad8da464-4e04-485a-9348-48dd8ba48402","1급 객체에 대해서 설명해보세요. Swift에는 어떤 1급 객체들이 있나요?","ios","admin","",16/04/25 09:30:38.186415000
"ff19a9ea-194e-4bf9-bc37-a6f09c7903dd","Optional은 내부적으로 어떻게 구현되어 있나요?","ios","admin","",16/04/25 09:30:38.186415000
"3a7258f7-0833-4438-8647-fa429464ec46","Swift에서 참조 타입을 말해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"da634f13-34db-4836-a9cf-27c313bc00d8","String은 왜 subscript로 접근할 수 없을까요?","ios","admin","",16/04/25 09:30:38.186415000
"09585fc0-8dc6-49a6-836a-9c3f5b3db7ce","Result 타입에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"acfde08d-b24b-4688-946e-ecdda2aa2fd6","some 키워드에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"9289e3f1-8cc6-49a6-85ca-e81cf1b0993e","KVC에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"862321c5-04a4-4976-9979-62416fc89366","KVO에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"bca74f8c-f919-4b88-b7e5-273815517610","typealias가 무엇인지 말해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"c797913d-8149-4ba8-aa2a-b1d6ecf03122","associatedType이 무엇인지 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"f38cb368-b790-41b9-87a6-93ce0975ac9a","제네릭이 무엇이고 어떻게 동작하는지 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"fac82670-e296-480b-b64c-b705d5e47110","GCD의 Barrier에 대해 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"120c73e4-b71d-4ae3-97c2-42a3c54c4833","DispatchSemaphore를 사용하는 상황을 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"26fa5c28-bfa1-475f-93e5-a4d0cd5552f9","DispatchGroup은 언제 어떻게 사용할까요?","ios","admin","",16/04/25 09:30:38.186415000
"87e0afc1-3f81-48ea-945e-1e500c67cdf1","Codable에 대해서 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"f80cd880-78e9-4000-8ce8-e917f1a9a4bb","Codable과 NSCodong의 차이는?","ios","admin","",16/04/25 09:30:38.186415000
"98c262b2-12c7-4c54-8254-56f3b2d65024","COW를 직접 구현한다면 어떻게 구현할 것인지?","ios","admin","",16/04/25 09:30:38.186415000
"b31c6ef6-f56b-4fe7-af0a-185ef2a1ca6b","@Main에 대해서 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"3d9128d2-27dc-4c2a-8de5-474b27844919","Bounds 와 Frame의 차이점을 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"33a4f178-ca88-4824-9001-8fea1aa6b9f8","Bounds를 사용하는 예시가 어떤게 있을까요?","ios","admin","",16/04/25 09:30:38.186415000
"da9e0b41-37aa-44e1-840a-f3e0310e4fbc","실제 디바이스가 없을 경우 개발 환경에서 할 수 있는 것과 없는 것을 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"2471af31-4f11-4ef5-9a8d-14804ebbfcf0","앱 화면의 콘텐츠를 표시하는 로직과 관리를 담당하는 객체를 무엇이라고 하나요?","ios","admin","",16/04/25 09:30:38.186415000
"112d2a93-10bf-4545-8aff-aca1fdaaec81","App thinning에 대해서 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"30d1bcce-8258-496a-9b6b-22113071aede","앱이 시작할 때 main.c 에 있는 UIApplicationMain 함수에 의해서 생성되는 객체는 무엇인가요?","ios","admin","",16/04/25 09:30:38.186415000
"8f8e1d59-255a-4e9b-8592-4bd34c658eb0","UIApplicationDelegate는 어떤 종류의 메서드들을 포함하고 있나요?","ios","admin","",16/04/25 09:30:38.186415000
"68ea6cd1-50b3-4ad3-94b9-b0a98709384a","앱 생명주기와 관련된 UIApplicationDelegate 메서드를 말해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"405c5367-57a4-41e5-b5be-d968c62b0d0f","앱이 In-Active 상태가 되는 시나리오를 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"dce9387f-e1e1-47fc-875c-7b9ddf58bbd6","scene delegate에 대해 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"df0c5a98-5eca-4119-8157-dca999b1cec4","App의 Not running, Inactive, Active, Background, Suspended에 대해 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"e3839bf7-19f2-4155-bbe2-efced510e5c1","Foundation Kit은 무엇이고 포함되어 있는 클래스들은 어떤 것이 있는지 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"ccc7b956-2945-4a37-a9ab-b6f38b180e0a","Delegate란 무언인지 설명하고, retain 되는지 안되는지 그 이유를 함께 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"c8d9c313-36f0-4ec4-a4b0-77e93d2a39fe","NotificationCenter 동작 방식과 활용 방안에 대해 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"ff5d40ab-c355-4029-9652-df0bf2ba18a4","UIKit 클래스들을 다룰 때 꼭 처리해야하는 애플리케이션 스레드 이름은 무엇인가요?","ios","admin","",16/04/25 09:30:38.186415000
"67c25c06-08d5-4e3f-bd26-f8911ba38645","App Bundle의 구조와 역할에 대해 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"b676c2bd-4367-43dd-95b4-57cff81a77eb","IOS의 각 디렉토리를 자세히 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"4690d72c-434b-4cfa-98e8-5798510e20f5","모든 View Controller 객체의 상위 클래스는 무엇이고 그 역할은 무엇인가요?","ios","admin","",16/04/25 09:30:38.186415000
"4a766d29-14ea-4493-8ba8-38dd88dc4cd3","자신만의 Custom View를 만들려면 어떻게 해야하는지 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"cc3d43bd-be38-4f6a-9da4-2436c33a4bb8","View 객체에 대해 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"0a78a5de-90d1-4a1e-8f0e-501f16f15fbe","UIView 에서 Layer 객체는 무엇이고 어떤 역할을 담당하는지 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"f7887815-4bd4-468c-bfd4-b48dc0da31ff","UIWindow 객체의 역할에 대해 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"ffb0bdc7-5b8d-439c-94d5-ae6bc1eab40d","UINavigationController의 역할이 무엇인지 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"f81c58a0-333b-4504-addb-f3892f92cefe","TableView를 동작 방식과 화면에 Cell을 출력하기 위해 최소한 구현해야 하는 DataSource 메서드를 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"5897f5bb-335f-4752-962f-1ad0d59acde6","하나의 View Controller 코드에서 여러 TableView Controller 역할을 해야 할 경우 어떻게 구분해서 구현해야 하는지 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"47d54b1f-19eb-4437-9e09-8b62a0bc7237","setNeedsLayout와 setNeedsDisplay의 차이에 대해 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"38af0bdd-6843-4ef9-9729-adc9e0e0b419","NSCache와 딕셔너리로 캐시를 구성했을때의 차이를 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"2a7d9757-0f58-46e8-8112-7cfbf8b6d4ba","NSCache 정책이 어떻게 구성되어있는지 아나요?","ios","admin","",16/04/25 09:30:38.186415000
"d81bae79-d5a7-4e37-af42-6a2c59551602","NSCache의 cost랑 오브젝트 개수가 무엇이 다른가요?","ios","admin","",16/04/25 09:30:38.186415000
"eb523653-3e3b-45d4-86c0-5caee99ca579","requestAnimationFrame에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"79b20d7e-2240-4db4-8cd5-5a38203599e4","비동기적으로 실행되는 것을 동기적으로 코딩하는 방법이 있나요?","fe","admin","",16/04/25 09:30:38.186415000
"2c3e6895-5065-4388-aef3-0a9b2109f751","map과 forEach, reduce에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"2bdf6048-7a64-43a3-a29e-f87cf5d04362","자바스크립트의 메모리 관리에 대해 아는 대로 설명해주세요","fe","admin","",16/04/25 09:30:38.186415000
"42add924-5442-4f6c-a0e2-3389b84d2321","클래스에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"2a1302b0-030a-4980-80da-9413de1ec24e","즉시 실행 함수 (IIFE)에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"2a09b59c-beb3-472e-b079-41645bf85407","엄격 모드에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"493d4fdc-bc8c-4f67-beb5-a2bb7e3c7151","콜 스택 (Call Stack)과 힙 (Heap)에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"1d3fcff2-6e9f-4ad7-bd12-54a6245fac8c","Rest 연산자와 Spread 연산자에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"76ba89ae-3c70-47dd-951f-04d6554bf130","제너레이터에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"b4dd92d7-5ea5-471e-affb-07309e014253","안녕하세요. 테스트2","fe","admin","",16/04/25 09:30:38.186415000
"bc7841b9-831b-44bc-b64d-86059f32ffd3","gRPC는 무엇이고, RPC는 무엇인가요?","be","admin","",16/04/25 09:30:38.186415000
